This file was created by CMPT_IND_RETS using the 202201 CRSP database.
It contains value- and equal-weighted returns for 12 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
202105,   1.93,  -5.26,   2.94,   6.13,   2.20,  -0.87,  -0.83,  -1.17,  -2.21,   0.02,   3.07,   2.64
202106,  -0.74,   5.66,  -0.07,   5.50,  -2.37,   6.97,  -0.12,  -1.42,   2.84,   4.28,  -2.17,  -2.72
202107,   0.20,  -0.69,   0.88,  -8.52,   2.40,   3.45,   0.31,   2.94,   0.26,   3.15,   0.28,  -1.27
202108,  -0.29,   1.73,   0.68,  -1.35,   0.20,   4.68,   1.40,   3.22,   2.39,   2.85,   2.66,   2.30
202109,  -4.57,   2.84,  -6.24,  10.63,  -4.69,  -6.27,  -5.65,  -4.77,  -4.20,  -5.94,  -1.59,  -3.50
202110,   3.75,  30.63,   4.51,  10.25,   5.94,   7.69,  -4.30,   5.14,   4.96,   2.32,   6.87,   7.32
202111,  -3.77,   1.70,  -1.09,  -5.46,   0.43,   0.99,  -7.24,  -2.00,   1.50,  -4.18,  -5.67,  -3.97
202112,   8.05,  -4.44,   4.15,   3.09,   9.60,   1.78,   3.86,   8.56,   1.34,   6.74,   4.85,   5.30
202201,  -0.67, -10.15,  -5.57,  17.35,  -6.25,  -8.28,  -1.99,  -2.05,  -8.95,  -8.60,  -0.63,  -6.21


  Average Equal Weighted Returns -- Monthly
,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
192607,   1.16,   4.03,   2.38,  -2.19,   1.85,   2.26,   1.31,   4.85,   0.69,   2.45,  -0.38,   0.17
192608,   5.00,   0.28,   2.18,   4.41,   1.98,   2.36,   1.08,  -2.00,  -0.03,   6.11,   8.54,   3.96
192609,   0.03,  -3.34,   0.09,  -3.51,   2.71,   0.94,   0.22,   2.06,  -0.71,   0.80,  -3.35,  -0.25
192610,  -2.55,  -9.46,  -4.67,   2.67,  -7.11,  -6.07,  -0.99,  -2.98,  -3.28,   0.13,  -5.39,  -2.25
192611,   6.00,  -0.38,   1.08,   1.59,   4.92,   1.15,   1.48,   5.71,   1.35,   7.20,   0.25,   1.01
192612,   0.38,   4.80,   3.51,   4.92,   3.08,   0.95,   1.62,   1.72,   2.81,   0.42,   2.20,   1.25
192701,  -1.47,  -2.27,   0.81,   3.68,   0.45,   0.65,   0.13,  -0.44,  -2.29,   6.13,  -2.71,   6.08
192702,   3.42,   6.06,   6.53,   4.24,   5.51,   8.60,   6.98,   4.88,   5.10,   2.47,   3.43,   8.17
192703,  -3.24,  -2.36,  -0.89,  -9.15,  -2.66,  -2.04,   1.35,   2.19,   0.25,  -0.20,  -1.40,   0.04
192704,   1.07,  -1.17,   1.47,  -3.93,   2.09,   2.08,   0.58,   1.69,   3.33,   5.80,   1.23,   1.26
192705,   7.18,   4.15,   6.58,   7.43,   4.47,   3.00,   1.60,   9.29,   2.11,   4.79,   7.46,   8.63
192706,  -2.09,  -3.97,  -4.83,  -0.27,   3.23,   1.34,  -2.63,  -3.30,  -1.84,   3.64,  -1.38,  -1.31
192707,   6.49,   6.21,   8.19,   2.20,   5.88,   7.47,   4.36,   4.18,   5.96,   8.59,   2.83,   4.72
192708,   1.19,   1.74,   0.31,  -1.96,   2.89,  -1.74,   1.31,   6.17,   2.97,   0.15,   2.72,  -2.19
192709,   2.91,  -0.77,   1.71,   3.97,   0.01,   4.36,   5.20,   9.42,   3.75,   6.00,   4.27,   3.83
192710,  -1.71,  -3.69,  -5.06,  -4.50,  -2.60,  -3.62,  -2.33,  -4.68,  -3.70,   5.15,   1.21,  -5.39
192711,   7.42,  11.38,  15.31,   9.83,   9.97,  15.21,   3.66,   5.96,   8.70,   5.05,   7.54,   7.59
192712,   3.53,   6.59,   4.51,   0.60,   6.22,   1.26,   3.42,   1.80,   1.83,  -1.42,   8.75,   1.09
192801,   4.24,  -1.94,   5.48,  -0.48,   3.66,   1.91,  -1.85,   8.76,   3.89,   1.45,   4.21,   2.90
192802,  -2.37,  -2.45,  -2.98,  -2.02,  -0.99,  -0.01,  -0.38,  -1.63,  -1.46,  -1.89,  -3.92,  -2.98
192803,   5.43,  14.90,   6.52,   6.21,   6.14,  14.07,   3.20,   4.95,   6.16,   8.96,   7.68,   5.83
192804,   3.51,   5.23,   8.51,  26.03,   6.01,   5.03,   2.41,  10.94,   5.23,   3.36,  14.02,   6.76
192805,   2.95,   8.92,   4.40,  -3.41,  -0.14,  12.15,   6.53,   1.70,   4.62,   7.21,   4.81,   4.46
192806,  -7.43, -11.47,  -8.10,  -6.13,  -5.34,  -4.87,  -6.27,  -3.82,  -5.02,  -1.46,  -8.05,  -5.31
192807,   0.16,   0.19,  -0.33,   1.77,   3.27,  -0.10,  -0.08,  -1.09,   3.24,  -0.81,   0.22,  -1.16
192808,   4.78,  10.53,   7.55,   0.98,   7.36,   5.74,   2.33,   5.72,   7.68,   9.38,   5.55,   4.12
192809,   2.97,   7.73,   7.55,   7.55,   6.73,   3.61,   0.50,   4.94,   3.28,  -0.06,   3.73,   2.77
192810,   3.12,   0.59,   1.49,   2.31,  -0.44,   1.85,   7.54,  -2.22,   4.45,   0.25,   4.13,  -0.66
192811,   8.55,  11.80,  12.96,  14.61,  12.55,  14.70,   8.89,  18.29,  10.37,   3.51,  11.31,  10.41
192812,  -1.01,   1.94,   1.98,  -7.11,   1.87,   3.93,  -2.12,   2.32,  -0.15,  -0.48,  -0.85,  -1.34
192901,   2.27,   3.24,   5.41,  -6.29,   9.24,   7.74,   7.86,  15.63,  -2.26,   4.61,  10.37,   4.59
192902,  -1.44,  -0.95,   3.19,   0.98,  -1.69,   5.77,  -1.51,  -1.52,  -0.60,  -0.07,   5.15,   0.68
192903,  -5.67,  -7.01,  -2.63,   5.21,  -4.69,   5.91,  10.14,  -2.13,  -6.05,  -0.50,  -0.37,  -4.79
192904,   2.43,  -1.92,   0.58,   1.29,   3.78,   4.95,  -2.60,   4.06,   0.82,   2.42,   1.90,   1.65
192905,  -8.03, -13.89, -13.78,  -8.31,  -8.67,  -4.42,  -7.24,   2.77,  -8.82,  -6.92,  -6.92,  -6.35
192906,   4.46,   7.04,  10.77,   3.00,  17.81,  13.84,   6.37,  22.76,   7.41,   4.73,   9.55,   4.66
192907,   0.99,  -1.52,   2.26,   1.66,   0.02,   6.49,  10.42,   7.56,   0.99,   3.11,   6.03,   2.17
192908,  -0.08,  -2.27,   3.11,   3.22,   5.07,   6.48,   5.06,  10.33,   4.08,  -0.54,   3.93,   3.25
192909,  -3.64,  -9.47,  -5.95,  -3.76,   0.41,  -2.68,  -2.88,   2.50,  -3.42,  -5.78,  -4.78,  -4.23
192910, -16.81, -29.46, -21.57, -16.25, -24.82, -27.73, -11.92, -30.36, -22.82, -17.09, -19.10, -14.30
192911, -12.78, -14.81, -12.80,  -9.35, -12.68, -20.79,  -8.86, -12.47, -13.28,  -4.68, -12.47, -10.65
192912,  -5.03,  -1.11,  -4.04,  -5.87,   0.82,   4.29,   2.52,   8.98,  -7.02,   4.01,  -4.92,  -0.38
193001,   9.22,  17.16,  15.04,   4.51,   9.55,   9.73,   3.66,   5.52,   9.11,   2.39,   9.75,  10.38
193002,   3.86,   4.99,   4.05,  -3.15,   7.19,   7.01,   5.48,   9.11,  -1.49,   5.50,   5.43,   3.92
193003,   7.59,  16.76,  11.03,  24.92,   8.81,  11.50,   3.85,  10.60,   2.33,   7.68,   8.52,   7.32
193004,  -5.02, -11.20,  -8.27,   1.67,  -8.94,  -1.31,   0.53,   1.34,   2.34,  -3.32,  -7.45,  -5.20
193005,  -2.71,  -6.39,  -4.32,  -5.89,  -1.18,  -7.21,  -2.33,  -1.91,  -2.94,  -1.81,  -4.30,  -3.30
193006, -14.95, -27.64, -19.23, -17.68, -18.49, -25.28, -10.33, -17.75, -18.18, -14.01, -17.03, -16.33
193007,   2.09,   8.96,   4.47,   2.50,   5.59,   6.67,   4.88,   3.95,   0.91,   8.97,   4.61,   2.80
193008,  -0.75,  -5.44,  -2.92,  -4.67,  -0.59,   0.14,   1.49,   1.17,   0.71,   1.14,  -0.89,  -2.04
193009, -12.69, -19.95, -15.75, -17.44, -18.48, -21.96,  -5.65, -11.88, -10.49,  -5.74, -15.64, -14.93
193010,  -3.58, -15.49, -10.74, -12.93,  -9.46, -15.56,  -3.02,  -9.69, -11.81,  -5.24, -13.41,  -8.44
193011,  -1.27,   6.37,  -1.81,  -6.57,  -5.81,  -0.63,  -2.39,  -6.29,  -1.61,  -2.67,  -6.77,  -3.64
193012, -12.13, -10.50, -15.01, -19.39, -12.76, -12.87,  -2.54,  -4.63, -16.11,  -9.73, -15.59, -13.66
193101,  15.34,  14.44,  11.34,  18.09,  12.10,  15.48,   4.39,   5.21,   9.99,   7.99,  21.33,  17.68
193102,  13.34,  22.95,  17.04,  14.37,  17.32,  24.01,   6.01,  15.43,  17.06,  16.19,  18.22,   9.28
193103,  -0.55,  -5.06,  -7.02, -12.79, -12.53, -11.43,  -1.00,  -4.48,  -1.26,   0.65, -10.08,  -8.60
193104, -14.10, -20.31, -18.07, -17.66, -14.46, -16.82,  -7.46,  -9.96, -10.21, -11.43, -15.78, -13.67
193105,  -9.66, -17.07, -16.96, -17.41, -13.03, -11.79,  -8.23, -11.67,  -9.48, -15.91, -18.15, -15.23
193106,  15.19,  19.09,  22.01,  21.21,  19.15,  16.44,  10.64,  10.11,   7.11,  12.23,  22.86,  22.01
193107,  -2.14,  -6.73, -10.22,  -6.82,  -6.46,  -9.97,  -0.96,  -2.66,  -3.66,  -3.30,  -9.58,  -8.68
193108,  -2.27,  -3.48,  -3.65,   8.71,  -1.19,  -2.59,  -0.20,   0.85,  -0.14,  -1.10,  -2.48,  -5.03
193109, -27.38, -34.66, -32.49, -32.07, -30.77, -38.03, -17.37, -32.02, -28.87, -31.75, -36.88, -25.81
193110,  10.53,  13.24,  11.31,  10.84,  18.03,  14.08,   0.98,   8.00,   7.54,  13.21,  13.08,   2.53
193111,  -7.54,  -0.95,  -8.94,  -7.95, -11.66, -10.15, -13.82,  -4.52,  -8.97,  -9.05, -11.32, -14.12
193112, -13.20, -17.39, -19.34, -21.94, -12.04, -19.38, -13.49, -12.76, -20.34, -11.51, -19.17, -22.46
193201,   6.46,   8.62,   7.08,   8.92,   2.95,   7.15,  -1.22,  -2.15,   5.84,   0.98,   6.45,  18.15
193202,   2.96,   2.21,   1.29,   4.42,   1.25,   3.75,   5.31,   5.62,   1.21,  -1.71,   7.79,  -0.94
193203,  -7.47, -16.49, -12.76,  -4.08,  -9.87, -15.81,  -4.34, -10.43, -15.96,  -8.89, -15.62, -14.85
193204, -15.92, -24.83, -19.98, -12.35, -19.14, -23.01, -20.40, -16.22, -10.09, -13.65, -19.52, -18.31
193205, -16.27, -22.91, -20.52,  -9.81, -18.96, -19.68, -18.44, -29.55, -21.90, -26.30, -24.06, -24.66
193206,   7.75,   4.12,   5.51,   2.21,   4.17,   7.03, -10.80,  -0.29,   2.33,   5.88,   1.61,   1.31
193207,  36.22,  37.56,  48.72,  47.72,  36.12,  47.43,  30.19,  36.79,  24.20,  30.86,  55.53,  56.53
193208,  58.90,  74.74,  72.45,  43.35,  56.45,  55.18,  36.21,  65.60,  67.83,  40.14,  74.54,  76.65
193209,  -5.00,   2.85,  -6.82,  -7.89,  -2.93,  -8.10,   1.85,  -7.78,  -3.94,  -2.82,  -8.12,  -7.84
193210, -13.69, -22.86, -18.60,  -8.48, -16.38, -19.32, -11.86, -13.79, -14.84, -17.01, -14.45, -18.76
193211,  -7.38,  -7.44,  -4.70,  -4.45,  -3.49,  -8.94,  -1.24,  -6.58,  -6.82,  -3.77,  -6.25, -11.33
193212,  -2.47,  -5.77,  -4.90,  -4.94,   4.02,  -2.94,  -0.48,   3.05,  -5.65,  -0.92,  -3.35,  -4.71
193301,   3.69,   2.61,   4.30,  -1.49,   4.82,   5.82,  -0.55,  -5.68,   0.53,  -1.45,   4.74,   8.27
193302,  -7.93, -25.58, -16.55,  -9.45, -19.78, -16.73, -12.29, -21.74, -17.35, -11.27, -19.10, -15.40
193303,  13.96,   4.63,  15.83,   8.54,  13.45,  10.11,  -1.54, -12.56,  17.79,   5.31,   1.89,   3.39
193304,  56.27,  63.74,  62.38,  39.08,  45.24,  55.94,  34.49,  35.11,  43.53,  23.01,  40.74,  42.90
193305,  46.68,  81.29,  64.61,  60.58,  44.54,  51.81,  19.21,  45.53,  64.61,  34.64,  51.81,  69.49
193306,  23.01,  32.34,  19.29,  21.85,  25.37,  16.51,  12.65,  20.45,  24.68,   9.00,  19.34,  23.57
193307,  -9.05, -13.20, -10.93, -14.29,  -7.57,  -6.63,   0.95, -17.24, -12.90, -18.42, -11.52,   0.40
193308,  10.54,  14.63,  12.55,  15.25,  15.79,  15.84,   6.11,   1.55,  10.12,   3.55,  10.24,   7.19
193309, -13.86, -16.98, -14.84,  -9.18, -12.07, -15.09,  -8.52, -23.04, -15.37,  -7.25, -16.61, -18.01
193310,  -8.57, -13.39, -11.35,  -9.68,  -7.45, -13.27,  -7.82, -10.32, -10.63,  -4.94, -14.63, -11.32
193311,   3.57,  11.25,   9.06,   6.84,  10.27,   9.91,   3.71,  -0.55,   8.07,   6.49,   4.76,   2.72
193312,  -0.15,   9.17,   4.17,  -6.90,   1.24,  10.62,  -0.21,  -2.41,   1.40, -10.96,   0.10,   1.60
193401,  27.04,  39.71,  30.90,  31.14,  22.87,  36.40,  13.45,  28.15,  36.97,  28.57,  40.68,  34.68
193402,  -0.29,   3.70,   1.17,   0.07,   0.63,  -5.33,  -2.37,   0.24,   7.74,  -3.92,  -4.20,   2.01
193403,   1.34,  -1.55,   0.02,  -3.06,   1.88,   3.63,  -2.25,  -1.62,   5.30,  -1.90,  -0.12,   0.81
193404,   2.44,  -7.83,  -0.61,   0.86,   4.64,  -2.60,  -1.63,  -3.14,   0.67,   1.24,  -1.98,   1.11
193405,  -8.27, -14.63, -13.32,  -9.32,  -8.92,  -9.16,  -7.05, -10.79, -12.88,  -9.77,  -7.20,  -9.79
193406,   1.76,  -5.89,   1.09,   1.14,   3.15,   4.20,   2.14,   2.71,  -0.07,   1.40,  -1.18,  -2.82
193407, -14.67, -21.41, -20.19, -16.71, -13.09, -17.74,  -9.54, -22.47, -16.09, -12.43, -18.13, -23.52
193408,   7.64,  10.11,  11.51,   8.99,  11.73,  10.16,   0.10,   4.23,   8.19,   2.43,   7.07,  11.55
193409,  -0.45,  -3.50,  -3.13,  -1.70,  -0.61,  -1.00,   0.09,   0.54,   5.05,  -1.42,  -2.20,  -1.14
193410,  -1.97,  -1.32,  -2.40,  -4.16,  -0.58,  -0.40,  -4.45,  -7.54,   5.63,   1.82,  -0.41,  -5.68
193411,  11.00,  26.93,  20.61,   7.80,  12.63,  16.78,  -0.60,   0.68,  10.92,   4.84,  14.28,   4.43
193412,   0.15,   5.25,   4.22,  -0.66,   4.40,  -0.32,   2.97,  -9.03,   1.67,   0.10,   3.66,  -1.54
193501,  -2.38,  -7.51,  -2.23,  -0.43,  -3.45,  -5.08,  -3.15,  -3.34,  -2.78,  -1.53,  -8.04,  -3.67
193502,  -2.08,  -5.54,  -5.52,  -3.56,  -0.27,  -1.60,  -3.70, -15.88,  -7.17,  -1.05,  -4.99, -10.37
193503,  -8.46,  -9.67,  -8.19,  -7.44,  -5.74,  -7.00,  -2.18,  11.97,  -6.90,  -4.70,  -5.37,  -9.21
193504,   7.93,  13.77,  10.88,  14.30,   7.92,  12.49,  10.62,  10.38,   3.14,   3.30,   8.62,  10.89
193505,   2.75,  -2.56,   2.33,  -0.48,   1.46,   1.63,   5.24,  22.72,   1.43,  -1.33,   9.33,   1.56
193506,   2.47,   9.16,   4.93,   0.29,   5.59,  11.85,   6.40,   3.37,   3.10,   4.04,   3.62,   3.33
193507,   5.06,  20.63,  16.58,   2.68,   2.78,  15.51,   8.57,  15.39,  10.66,  10.04,  11.42,   9.16
193508,   5.61,   5.25,   5.90,   8.46,   3.14,   3.21,   5.32,  20.43,  11.79,   0.58,  16.34,  13.36
193509,   4.34,  12.82,   4.74,  -2.50,   2.48,   4.95,   0.28,  -7.79,  -1.54,   5.85,  -1.05,  -0.76
193510,   5.13,  13.62,   8.97,  10.96,   8.70,  17.65,  12.75,  19.66,  10.76,  10.08,   7.27,   1.80
193511,   9.42,  11.79,  13.62,  14.57,   2.72,  10.35,   8.77,   1.32,  10.93,   1.43,  17.29,  33.10
193512,   2.55,   6.11,   8.68,  14.81,   6.14,   9.87,   2.44,   7.81,  -0.46,   8.48,   5.11,   3.26
193601,  13.55,  10.67,  12.74,  24.36,   6.46,  10.42,   5.36,  19.55,   7.66,  13.98,  19.03,  24.32
193602,   1.76,  10.32,   7.22,   2.66,   5.72,   3.48,   5.31,  -8.18,   1.22,   1.26,   2.18,   5.77
193603,  -0.77,   6.43,   0.42,   1.00,   1.99,  -0.10,  -3.12,   5.77,   3.99,   3.47,  -3.91,  -0.83
193604, -10.45, -16.65, -13.50, -12.04, -11.52, -10.68,  -7.86, -10.16, -11.00, -14.09, -13.54, -12.12
193605,   2.69,   4.21,   6.54,  -1.30,   3.54,   6.83,   3.05,  10.95,   7.86,   6.25,   6.75,   6.45
193606,   0.87,   0.91,  -1.56,  -0.08,  -0.13,   0.03,   2.72,   2.08,   2.19,   0.78,   2.07,  -1.60
193607,   5.59,   7.24,   9.57,   5.54,   8.44,  10.09,   2.19,  10.22,  10.71,   5.92,   9.98,   6.65
193608,   0.94,   2.62,   3.58,   0.60,   2.05,   0.36,   1.33,  -1.35,   3.60,  -1.07,  -1.15,   3.15
193609,   2.29,   4.60,   3.16,   6.73,   1.58,   5.57,   2.50,   0.33,   6.15,   1.06,   0.00,   2.78
193610,   5.96,   4.41,   7.24,   8.51,   6.82,   5.01,   4.78,   3.42,   8.79,   3.54,   7.31,   6.06
193611,   9.65,   4.34,  11.42,   8.66,   8.17,   6.76,   4.62,  -2.56,  15.75,   5.46,   9.63,   7.77
193612,   1.01,  -4.46,   7.14,  13.11,   1.02,  -0.63,  -3.07,   1.47,  -6.58,  -2.45,   3.48,   3.58
193701,   5.69,  11.27,  10.66,   7.23,   9.59,   5.23,  -0.29,   7.88,   3.95,   8.96,   7.05,   6.71
193702,   1.30,   2.45,   3.62,  -1.05,  -1.35,   1.15,  -2.82,  -4.17,   3.77,  -3.49,   0.13,   8.23
193703,  -0.97,  -3.42,   1.71,   4.85,   2.93,  -4.94,  -1.86,  -7.56,  -2.75,  -3.36,  -4.85,   2.95
193704,  -8.78, -11.48, -10.96,  -8.06,  -7.07,  -9.51,  -6.81, -10.07, -10.66,  -5.41,  -9.55, -11.92
193705,  -2.20,  -3.91,  -0.24,  -2.57,   0.42,   0.82,  -2.69,  -6.62,  -4.06,   0.28,  -3.15,  -4.88
193706,  -6.46,  -9.83,  -6.35,  -6.28,  -5.86,  -5.42,  -6.07,  -6.85,  -5.72,  -6.90,  -7.21, -13.38
193707,   7.00,  14.45,  10.46,   7.73,   6.59,   9.16,   7.17,  23.28,   9.86,   6.20,  10.74,  10.38
193708,  -3.72,  -6.23,  -5.20,  -6.46,  -3.70,  -2.21,  -2.52, -10.98,  -5.44,  -4.45,  -6.29,  -6.89
193709, -16.88, -21.96, -22.32, -19.22, -15.80, -20.98, -10.68, -16.16, -18.56, -12.57, -17.87, -19.88
193710,  -8.76, -13.19, -13.34,  -6.68,  -8.69, -12.59,  -6.74,  -2.64,  -8.68,  -4.84, -10.07,  -9.15
193711, -10.61, -15.51, -10.77, -11.44, -12.55, -11.65,  -6.64,   0.02, -14.40,  -9.71,  -8.64,  -9.85
193712,  -7.63, -18.12,  -8.27,  -6.80, -10.10,  -6.34,  -6.96, -12.41, -13.14,  -6.68,  -8.23, -13.99
193801,   6.44,  10.77,   2.71,   2.68,   3.79,   2.98,   2.63,  -8.03,   5.94,   4.12,   0.00,   5.18
193802,   4.36,   4.28,   8.58,   6.19,   8.60,  10.33,   2.36,   7.12,   4.35,   5.23,   3.68,   4.41
193803, -24.14, -32.72, -30.41, -28.20, -25.82, -30.20, -22.98, -27.17, -26.44, -16.34, -22.65, -33.32
193804,  17.16,  21.86,  22.56,  18.46,  16.18,  22.53,  16.12,  21.86,  18.64,  13.63,  16.64,  22.59
193805,  -4.99, -12.48,  -9.26,  -9.00,  -5.89,  -6.75,  -0.86,   2.54,  -5.51,  -2.38,  -7.03,  -5.81
193806,  23.78,  40.26,  38.71,  28.52,  31.51,  34.41,  19.91,  23.75,  30.15,  15.38,  29.30,  27.16
193807,  12.62,  19.64,  10.45,  11.73,  11.22,  13.89,   6.24,   1.07,  14.47,   6.46,   7.55,  14.59
193808,  -6.59,  -2.02,  -4.85, -10.02,  -5.40,  -3.97,  -4.60,  -8.89,  -5.49,  -2.78,  -8.10,  -9.65
193809,  -2.38,  -1.09,  -0.90,  -1.22,  -0.69,  -0.89,  -3.00,   1.28,  -1.11,  -1.88,  -1.14,  -3.37
193810,  11.12,  17.99,  16.97,   6.56,  12.16,  14.73,   2.08,  28.55,  13.28,   9.67,  10.03,  15.63
193811,  -3.67,  -5.83,  -1.98,  -2.74,  -1.27,  -4.94,  -0.38, -10.30,  -0.93,   1.51,  -4.44,  -8.07
193812,  -0.46,   0.08,   6.24,   2.43,   3.48,   6.61,   0.04,   3.59,   0.58,  -0.20,   2.74,   5.33
193901,  -4.84,  -9.45, -10.80,  -8.10,  -7.10,  -9.38,  -1.89,  -1.52,  -3.39,  -5.45,  -8.25,  -7.57
193902,   4.02,   5.49,   3.98,   0.68,   2.78,   3.51,   2.93,   9.35,   6.13,   4.90,   1.73,   4.34
193903, -12.24, -22.07, -22.01, -14.30, -14.76, -20.21,  -5.59, -18.14, -13.81,  -8.15, -11.79, -18.83
193904,   1.69,   0.39,  -0.66,   0.44,   0.63,   0.03,   3.34,   2.59,   0.37,  -0.24,  -2.64,  -1.39
193905,   6.31,   7.69,   9.80,   4.04,   9.26,  10.51,  10.45,  10.04,  14.37,   6.14,   8.13,   6.15
193906,  -5.24, -11.31, -10.84,  -5.99,  -5.16, -11.96,  -7.47,  -7.65,  -4.41,  -3.00, -10.00, -10.33
193907,  10.56,  18.76,  17.66,   5.59,  12.24,  17.85,  15.31,  17.86,  10.03,   8.22,  11.55,  12.38
193908,  -8.93, -12.48, -12.27,  -6.25,  -7.87, -12.65,  -8.33,  -8.41, -11.12, -10.36,  -8.52, -11.90
193909,  36.35,  38.69,  43.65,  71.54,  28.13,  22.93,   9.92,   9.54,  13.36,  14.89,  27.53,  64.78
193910,  -0.58,   0.84,  -0.87,  -5.73,  -2.06,  -1.19,   3.11,   0.04,   6.26,   2.87,  -1.67,  -3.89
193911,  -5.63,  -7.31,  -9.83, -13.67,  -5.51,  -5.48,   0.06,  -5.98,  -4.50,  -3.33,  -3.24, -12.63
193912,   3.03,   1.92,   3.70,  -1.41,   4.79,   0.84,   5.99,   0.80,  -1.11,   0.38,   0.48,  -0.92
194001,   1.20,  -2.04,  -5.04,  -1.10,  -1.39,  -1.23,  -1.49,  -3.97,  -1.05,  -1.13,   0.84,  -1.24
194002,   4.71,   4.11,   3.55,   1.40,   2.50,   2.22,   4.61,  -2.07,   3.73,   1.53,   1.05,   1.73
194003,  -0.32,   5.32,   1.66,   1.00,   3.52,   5.06,   2.95,   5.79,   6.28,   4.87,   3.51,   3.43
194004,   3.21,  -1.68,   2.66,   3.84,  -0.10,   0.04,  -1.64,  -3.52,  -0.17,   1.69,  -1.58,   0.51
194005, -26.67, -28.02, -26.99, -27.09, -26.11, -24.07, -23.56, -25.41, -27.55, -22.32, -24.57, -28.73
194006,   4.87,   8.05,   5.25,   6.96,   6.03,   4.23,   9.79,  30.29,   7.95,   3.69,   6.69,   6.02
194007,   1.83,   3.58,   5.51,   2.97,   1.47,   5.23,   0.75,  -2.44,   5.40,   1.51,   4.96,   4.06
194008,   1.51,   4.63,   2.90,   0.49,   2.79,   6.04,   2.20,  -1.92,   2.83,  -0.98,   0.53,   1.25
194009,   1.98,   7.12,   5.60,   3.09,   3.86,   3.12,   1.53,  -2.08,   3.97,   4.44,   6.91,   2.08
194010,   2.21,   8.13,   8.05,   3.58,   0.55,   6.76,   6.01,  10.32,   0.73,  -0.18,   5.52,   3.67
194011,   0.81,   2.44,   0.12,   1.79,  -0.05,  -3.30,  -0.36, -17.16,   2.43,  -0.49,  -2.36,  -1.03
194012,  -2.04,  -1.23,  -0.20,  -0.79,  -0.35,   0.60,  -1.70,  -2.28,  -3.24,  -0.68,  -0.91,  -6.11
194101,   1.07,  -4.90,  -5.78,  -3.11,  -2.08,  -0.33,   0.11,  -2.48,   0.36,   3.43,   1.19,  10.72
194102,  -1.36,  -2.86,  -2.38,  -1.27,  -2.05,   0.46,   0.22,   0.24,  -4.10,  -3.32,  -1.53,  -1.37
194103,   2.17,  -0.73,   0.01,   3.47,   0.33,   3.14,   0.32,  -7.77,   1.93,   0.30,   1.73,   4.37
194104,  -6.33,  -8.37,  -6.74,   1.26,  -4.63,  -6.48,  -5.62, -12.78,  -4.97,  -5.87,  -8.74,  -3.17
194105,   0.38,   0.89,   2.16,   6.75,   2.13,  -0.17,   1.14,  -4.85,   0.51,   3.30,  -1.07,  -0.87
194106,   6.27,   7.05,   7.16,   7.60,   6.77,   7.69,   1.44,   6.54,   9.11,   4.43,   4.48,   4.81
194107,  13.24,  14.20,  10.68,  15.58,  10.48,   6.91,  13.57,   9.49,  13.17,  12.65,  12.01,  18.98
194108,   0.91,  -2.69,  -1.68,  -2.31,   0.87,  -1.61,   0.53,  -2.62,   2.60,   0.45,  -0.33,  -1.05
194109,   0.56,  -2.88,  -3.22,  -1.83,  -0.10,   0.21,  -3.17,  -3.30,  -1.35,   2.58,  -1.44,  -4.59
194110,  -5.25,  -8.02,  -6.77,   0.09,  -6.86,  -7.71,  -5.32, -12.64,  -6.46,  -2.48,  -5.13,  -6.42
194111,  -2.28,  -5.35,  -3.04,  -2.62,  -0.57,  -1.74,  -8.30, -10.67,  -4.46,   0.04,  -3.29,  -4.09
194112,  -7.26,  -8.21,  -4.88, -13.28,  -5.67,  -7.40,  -5.24, -11.27, -12.83,  -3.98,  -9.17, -11.64
194201,  10.34,  14.47,   6.67,   9.91,   8.73,   9.42,  -4.43,  14.51,   7.03,   2.96,  19.90,  38.97
194202,  -2.71,   3.70,  -0.09,  -2.93,  -3.05,  -1.07,  -6.45,  -2.64,  -1.35,  -5.39,  -2.39,  -2.78
194203,  -6.29,  -0.26,  -3.44,  -5.61,  -5.52,   0.80,  -4.62, -11.85,  -4.53,  -4.48,  -7.27,  -9.62
194204,  -4.75,  -3.62,  -5.72,  -4.17,  -5.17,  -5.30,  -0.94,  -5.22,  -5.95,  -3.16,   0.21,  -2.76
194205,   4.44,   0.41,   0.80,   2.30,   2.40,   6.18,   9.60,   7.39,   6.22,   7.62,   4.41,   1.05
194206,   3.72,   1.28,   1.61,   4.57,   4.95,   3.35,   1.40,  -0.59,   1.78,   4.64,   4.27,   1.70
194207,   4.38,   4.84,   3.67,   5.02,   2.20,   5.44,   3.27,   1.50,   5.43,   2.45,   6.11,   7.72
194208,   1.92,   4.06,   2.35,   4.85,   0.44,   1.92,   2.64,   1.76,   1.02,   3.02,   1.09,   6.50
194209,   3.16,   4.57,   3.08,   7.12,   4.40,   4.57,   8.88,  10.32,   1.77,   2.02,   4.77,  10.15
194210,   7.58,  12.06,   9.86,   8.96,   9.28,  11.45,  15.01,  20.88,   5.66,   4.80,  10.38,  11.90
